contig	start	end	peak_id	status	new_start	new_end
Tb927_10_v5.1	3812924	3813586	NA_peak_4972	G	3812503	3813551
Tb927_10_v5.1	3814811	3815135	NA_peak_4973	G		
Tb927_10_v5.1	3819349	3820078	NA_peak_4974	G		
Tb927_10_v5.1	3821487	3823073	NA_peak_4975	G		
Tb927_10_v5.1	3834338	3835065	NA_peak_4976	G		
Tb927_10_v5.1	3839751	3840176	NA_peak_4977	G		
Tb927_10_v5.1	3848056	3848393	NA_peak_4978	G		
Tb927_10_v5.1	3848827	3849259	NA_peak_4979	G		
Tb927_10_v5.1	3849852	3850724	NA_peak_4980	G		
Tb927_10_v5.1	3850901	3851256	NA_peak_4981	G		
Tb927_10_v5.1	3851270	3851638	NA_peak_4982	G		
Tb927_10_v5.1	3854463	3855431	NA_peak_4983	G	3854015	3855405
Tb927_10_v5.1	3859689	3860023	NA_peak_4984	G		
Tb927_10_v5.1	3872425	3872862	NA_peak_4985	G		
Tb927_10_v5.1	3879560	3880759	NA_peak_4986	G	3879541	3882780
Tb927_10_v5.1	3881126	3882415	NA_peak_4987	G		
Tb927_10_v5.1	3883119	3883932	NA_peak_4988	G		
Tb927_10_v5.1	3884490	3885158	NA_peak_4989	G		
Tb927_10_v5.1	3885535	3886423	NA_peak_4990	G		
Tb927_10_v5.1	3892616	3893691	NA_peak_4991	G		
Tb927_10_v5.1	3895759	3896979	NA_peak_4992	G	3895763	3897426
Tb927_10_v5.1	3897009	3897412	NA_peak_4993	R		
Tb927_10_v5.1	3906022	3907553	NA_peak_4994	G	3905860	3907527
Tb927_10_v5.1	3911791	3912975	NA_peak_4995	G	3911720	3912997
Tb927_10_v5.1	3915712	3917107	NA_peak_4996	G	3915705	3917090
Tb927_10_v5.1	3918557	3919156	NA_peak_4997	G	3918533	3919743
Tb927_10_v5.1	3927650	3929937	NA_peak_4998	G	3927648	3928990
Tb927_10_v5.1	3936719	3937096	NA_peak_4999	G	3935652	3937156
Tb927_10_v5.1	3942023	3944092	NA_peak_5000	G	3942027	3944260
Tb927_10_v5.1	3950542	3950894	NA_peak_5001	G		
Tb927_10_v5.1	3951334	3951685	NA_peak_5002	G		
Tb927_10_v5.1	3951895	3953312	NA_peak_5003	G	3951899	3953363
Tb927_10_v5.1	3956638	3957561	NA_peak_5004	G		
Tb927_10_v5.1	3961013	3962290	NA_peak_5005	G		
Tb927_10_v5.1	3966152	3966830	NA_peak_5006	G	3966104	3967964
Tb927_10_v5.1	3966925	3967876	NA_peak_5007	R		
Tb927_10_v5.1	3968503	3969935	NA_peak_5008	G	3968317	3969956
Tb927_10_v5.1	3976318	3978119	NA_peak_5009	G		
Tb927_10_v5.1	3978597	3979186	NA_peak_5010	G		
Tb927_10_v5.1	3980968	3982822	NA_peak_5011	G		3982835
Tb927_10_v5.1	3983972	3984623	NA_peak_5012	G		
Tb927_10_v5.1	3986275	3986659	NA_peak_5013	G		
Tb927_10_v5.1	3987449	3988104	NA_peak_5014	G		
Tb927_10_v5.1	3990350	3991758	NA_peak_5015	G		
Tb927_10_v5.1	3999399	3999805	NA_peak_5016	G		
Tb927_10_v5.1	4001161	4001605	NA_peak_5017	G		
Tb927_10_v5.1	4016137	4017103	NA_peak_5018	G		
Tb927_10_v5.1	4020826	4021363	NA_peak_5019	G		
Tb927_10_v5.1	4021769	4022150	NA_peak_5020	G		
Tb927_10_v5.1	4022202	4023325	NA_peak_5021	G		
Tb927_10_v5.1	4024842	4025399	NA_peak_5022	G		
Tb927_10_v5.1	4025533	4027226	NA_peak_5023	G		
Tb927_10_v5.1	4028076	4028694	NA_peak_5024	G		
Tb927_10_v5.1	4031478	4031905	NA_peak_5025	G		
Tb927_10_v5.1	4039357	4040147	NA_peak_5026	G		
Tb927_10_v5.1	4048557	4049405	NA_peak_5027	G		
Tb927_10_v5.1	4049521	4050363	NA_peak_5028	G		
Tb927_10_v5.1	4052061	4052612	NA_peak_5029	G		
Tb927_10_v5.1	4053179	4053830	NA_peak_5030	G		
Tb927_10_v5.1	4055179	4055484	NA_peak_5031	G		
Tb927_10_v5.1	4056838	4057540	NA_peak_5032	G		
Tb927_10_v5.1	4060351	4060833	NA_peak_5033	G		
Tb927_10_v5.1	4068621	4069850	NA_peak_5034	G		
Tb927_10_v5.1	4075468	4076146	NA_peak_5035	G		
Tb927_10_v5.1	4077850	4079474	NA_peak_5036	G		
Tb927_10_v5.1	4079493	4080195	NA_peak_5037	G		
Tb927_10_v5.1	4080269	4080852	NA_peak_5038	G		
Tb927_10_v5.1	4082486	4083644	NA_peak_5039	G		
Tb927_10_v5.1	4090979	4092393	NA_peak_5040	G		
Tb927_10_v5.1	4095345	4095653	NA_peak_5041	G		4096533
Tb927_10_v5.1	4095858	4096435	NA_peak_5042	R		
Tb927_10_v5.1	4102224	4102525	NA_peak_5043	G		
Tb927_10_v5.1	4110366	4112028	NA_peak_5044	G		
Tb927_10_v5.1	4112318	4113678	NA_peak_5045	G		
Tb927_10_v5.1	4116446	4117466	NA_peak_5046	G		
Tb927_10_v5.1	4119586	4120335	NA_peak_5047	G		
Tb927_10_v5.1	4121632	4122167	NA_peak_5048	G		
Tb927_10_v5.1	4124493	4124882	NA_peak_5049	G		
Tb927_10_v5.1	4126148	4126733	NA_peak_5050	G		
Tb927_10_v5.1	4127881	4128363	NA_peak_5051	G		
Tb927_10_v5.1	4128416	4129600	NA_peak_5052	G		
Tb927_10_v5.1	4134197	4134805	NA_peak_5053	G		
Tb927_10_v5.1	4140647	4141019	NA_peak_5054	G		
Tb927_11_v5.1	1	1556	NA_peak_6653	G		
Tb927_11_v5.1	6211	6623	NA_peak_6654	G		
Tb927_11_v5.1	8776	9318	NA_peak_6655	G		
Tb927_11_v5.1	14665	14986	NA_peak_6656	G		
Tb927_11_v5.1	24502	25262	NA_peak_6657	G		
Tb927_11_v5.1	29182	29805	NA_peak_6658	G		
Tb927_11_v5.1	30430	30964	NA_peak_6659	G		
Tb927_11_v5.1	43857	44164	NA_peak_6660	G	42938	44191
Tb927_11_v5.1	55520	57168	NA_peak_6661	G	55465	57312
Tb927_11_v5.1	62089	63053	NA_peak_6662	G		63230
Tb927_11_v5.1	76903	77961	NA_peak_6663	G		77935
Tb927_11_v5.1	82183	83377	NA_peak_6664	G		
Tb927_11_v5.1	86853	88368	NA_peak_6665	G	85862	88414
Tb927_11_v5.1	90201	92581	NA_peak_6666	G		
Tb927_11_v5.1	100197	101688	NA_peak_6667	G		
Tb927_11_v5.1	108029	108748	NA_peak_6668	G		109043
Tb927_11_v5.1	116792	117802	NA_peak_6669	G	116744	
Tb927_11_v5.1	138708	139537	NA_peak_6670	G		
Tb927_11_v5.1	148487	149393	NA_peak_6671	G	148491	149574
Tb927_11_v5.1	150564	151703	NA_peak_6672	G		
Tb927_11_v5.1	167169	167764	NA_peak_6673	G		
Tb927_11_v5.1	171484	172007	NA_peak_6674	G		
Tb927_11_v5.1	175097	176004	NA_peak_6675	G		
Tb927_11_v5.1	177981	178508	NA_peak_6676	G		
Tb927_11_v5.1	178739	179550	NA_peak_6677	G		
Tb927_11_v5.1	181069	181847	NA_peak_6678	G		
Tb927_11_v5.1	186048	187366	NA_peak_6679	G		
Tb927_11_v5.1	197655	198138	NA_peak_6680	G	197557	199397
Tb927_11_v5.1	204462	206059	NA_peak_6681	G	204361	206044
Tb927_11_v5.1	206881	207654	NA_peak_6682	G	206859	207701
Tb927_11_v5.1	208639	209598	NA_peak_6683	G	208596	210580
Tb927_11_v5.1	209666	210606	NA_peak_6684	R		
Tb927_11_v5.1	218759	219721	NA_peak_6685	G	218763	219839
Tb927_11_v5.1	227717	228789	NA_peak_6686	G		
Tb927_11_v5.1	234238	235141	NA_peak_6687	G		
Tb927_11_v5.1	235842	236725	NA_peak_6688	G	235758	236700
Tb927_11_v5.1	237935	239507	NA_peak_6689	G	237927	239556
Tb927_11_v5.1	258511	258832	NA_peak_6690	G	258375	259359
Tb927_11_v5.1	258959	259290	NA_peak_6691	R		
Tb927_11_v5.1	265817	266714	NA_peak_6692	G		266685
Tb927_11_v5.1	280746	281174	NA_peak_6693	G		
Tb927_11_v5.1	313905	314257	NA_peak_6694	G		
Tb927_11_v5.1	314263	314837	NA_peak_6695	G		
Tb927_11_v5.1	318588	319456	NA_peak_6696	G		
Tb927_11_v5.1	323046	323797	NA_peak_6697	G		
Tb927_11_v5.1	333861	336742	NA_peak_6698	G	333831	336753
Tb927_11_v5.1	341046	342608	NA_peak_6699	G	341050	342593
Tb927_11_v5.1	344511	345704	NA_peak_6700	G	344515	346106
Tb927_11_v5.1	379097	380061	NA_peak_6701	G		
Tb927_11_v5.1	381352	382115	NA_peak_6702	G		
Tb927_11_v5.1	387228	388130	NA_peak_6703	G		
Tb927_11_v5.1	402212	403297	NA_peak_6704	G		
Tb927_11_v5.1	405325	405701	NA_peak_6705	G		
Tb927_11_v5.1	406904	407656	NA_peak_6706	G		
Tb927_11_v5.1	410133	411139	NA_peak_6707	G		
Tb927_11_v5.1	413761	414948	NA_peak_6708	G	413689	415080
Tb927_11_v5.1	415091	416956	NA_peak_6709	G	415105	416942
Tb927_11_v5.1	418121	418821	NA_peak_6710	G		
Tb927_11_v5.1	426930	427306	NA_peak_6711	G	426470	427375
Tb927_11_v5.1	428640	430732	NA_peak_6712	G		
Tb927_11_v5.1	432315	433391	NA_peak_6713	G		
Tb927_11_v5.1	433594	434418	NA_peak_6714	G		
Tb927_11_v5.1	434426	435281	NA_peak_6715	G		
Tb927_11_v5.1	436985	437859	NA_peak_6716	G	436989	438750
Tb927_11_v5.1	438324	438661	NA_peak_6717	G		
Tb927_11_v5.1	440561	440875	NA_peak_6718	G		
Tb927_11_v5.1	443895	444808	NA_peak_6719	G		
Tb927_11_v5.1	445273	445600	NA_peak_6720	G		
Tb927_11_v5.1	445800	446760	NA_peak_6721	G		
Tb927_11_v5.1	448198	448602	NA_peak_6722	G		
Tb927_11_v5.1	453664	454171	NA_peak_6723	G		
Tb927_11_v5.1	455805	456301	NA_peak_6724	G		
Tb927_11_v5.1	456594	457347	NA_peak_6725	G		
Tb927_11_v5.1	457449	458037	NA_peak_6726	G		
Tb927_11_v5.1	458784	459472	NA_peak_6727	G		
Tb927_11_v5.1	461781	462091	NA_peak_6728	G		
Tb927_11_v5.1	464007	464660	NA_peak_6729	G		
Tb927_11_v5.1	466396	466771	NA_peak_6730	R		
Tb927_11_v5.1	467082	467508	NA_peak_6731	R		
Tb927_11_v5.1	473781	475550	NA_peak_6732	G		
Tb927_11_v5.1	487972	488279	NA_peak_6733	G	486083	488385
Tb927_11_v5.1	490377	493183	NA_peak_6734	G		
Tb927_11_v5.1	495144	495462	NA_peak_6735	G	495005	497415
Tb927_11_v5.1	498152	499817	NA_peak_6736	G		
Tb927_11_v5.1	500888	501445	NA_peak_6737	G	500816	502149
Tb927_11_v5.1	505253	505683	NA_peak_6738	G	505219	506830
Tb927_11_v5.1	505714	506715	NA_peak_6739	R		
Tb927_11_v5.1	509216	509573	NA_peak_6740	G		
Tb927_11_v5.1	511770	513025	NA_peak_6741	G		
Tb927_11_v5.1	515330	516359	NA_peak_6742	G		
Tb927_11_v5.1	517545	517881	NA_peak_6743	G	517458	518773
Tb927_11_v5.1	520490	521399	NA_peak_6744	G	520398	
Tb927_11_v5.1	522302	522983	NA_peak_6745	G		523079
Tb927_11_v5.1	531762	532516	NA_peak_6746	G	531570	532571
Tb927_11_v5.1	537323	537988	NA_peak_6747	R		
Tb927_11_v5.1	538864	539689	NA_peak_6748	G	538777	539720
Tb927_11_v5.1	546629	547863	NA_peak_6749	G	546382	
Tb927_11_v5.1	549098	549919	NA_peak_6750	G		
Tb927_11_v5.1	552677	553205	NA_peak_6751	G	552649	554646
Tb927_11_v5.1	553754	554578	NA_peak_6752	R		
Tb927_11_v5.1	558889	559520	NA_peak_6753	G		
Tb927_11_v5.1	565250	566175	NA_peak_6754	G		
Tb927_11_v5.1	574937	577475	NA_peak_6755	G		
Tb927_11_v5.1	579071	580307	NA_peak_6756	G		
Tb927_11_v5.1	581682	582054	NA_peak_6757	G		
Tb927_11_v5.1	583161	584263	NA_peak_6758	G		584383
Tb927_11_v5.1	585519	587222	NA_peak_6759	G	585448	587240
Tb927_11_v5.1	589279	589637	NA_peak_6760	G		
Tb927_11_v5.1	589670	590500	NA_peak_6761	G		
Tb927_11_v5.1	598818	600585	NA_peak_6762	G		
Tb927_11_v5.1	604561	604965	NA_peak_6763	G		
Tb927_11_v5.1	616252	617911	NA_peak_6764	G		617886
Tb927_11_v5.1	623570	624400	NA_peak_6765	G		
Tb927_11_v5.1	629352	629663	NA_peak_6766	G	627617	629688
Tb927_11_v5.1	637784	639928	NA_peak_6767	G	637783	639922
Tb927_11_v5.1	644763	645724	NA_peak_6768	G		
Tb927_11_v5.1	664848	665334	NA_peak_6769	G		
Tb927_11_v5.1	668230	669956	NA_peak_6770	G	668187	669962
Tb927_11_v5.1	670410	671305	NA_peak_6771	G		
Tb927_11_v5.1	673483	674526	NA_peak_6772	G	673487	674500
Tb927_11_v5.1	680980	682489	NA_peak_6773	G	680984	682546
Tb927_11_v5.1	682730	684833	NA_peak_6774	G	682707	684857
Tb927_11_v5.1	686185	687220	NA_peak_6775	G		
Tb927_11_v5.1	692534	693806	NA_peak_6776	G	691826	693806
Tb927_11_v5.1	695161	696286	NA_peak_6777	G	694703	696256
Tb927_11_v5.1	698173	698713	NA_peak_6778	G		
Tb927_11_v5.1	698819	699759	NA_peak_6779	G	698763	699765
Tb927_11_v5.1	704449	706267	NA_peak_6780	R		
Tb927_11_v5.1	711084	712411	NA_peak_6781	G		
Tb927_11_v5.1	714653	715655	NA_peak_6782	G		
Tb927_11_v5.1	736802	738796	NA_peak_6783	G	736682	738782
Tb927_11_v5.1	739878	740737	NA_peak_6784	G		
Tb927_11_v5.1	741736	742331	NA_peak_6785	G	744559	745644
Tb927_11_v5.1	744584	745559	NA_peak_6786	G		
Tb927_11_v5.1	745682	746711	NA_peak_6787	G		
Tb927_11_v5.1	746742	747683	NA_peak_6788	G		
Tb927_11_v5.1	755642	756597	NA_peak_6789	G		
Tb927_11_v5.1	762509	763844	NA_peak_6790	R		
Tb927_11_v5.1	766962	767536	NA_peak_6791	G		
Tb927_11_v5.1	768872	769379	NA_peak_6792	G	768568	769490
Tb927_11_v5.1	771216	771821	NA_peak_6793	G		
Tb927_11_v5.1	777568	778971	NA_peak_6794	G		
Tb927_11_v5.1	784923	785835	NA_peak_6795	G	784938	785852
Tb927_11_v5.1	793221	795265	NA_peak_6796	G	793217	795246
Tb927_11_v5.1	832058	832462	NA_peak_6797	G	832063	833729
Tb927_11_v5.1	832533	833735	NA_peak_6798	R		
Tb927_11_v5.1	839140	840854	NA_peak_6799	G	839144	840872
Tb927_11_v5.1	843937	845011	NA_peak_6800	G	843819	845079
Tb927_11_v5.1	855145	856576	NA_peak_6801	G		
Tb927_11_v5.1	862044	863038	NA_peak_6802	G	861956	863112
Tb927_11_v5.1	868651	869236	NA_peak_6803	G		
Tb927_11_v5.1	869360	870881	NA_peak_6804	G	869364	870889
Tb927_11_v5.1	873401	873775	NA_peak_6805	G	872091	874104
Tb927_11_v5.1	876036	878425	NA_peak_6806	G	876031	876965
Tb927_11_v5.1	876036	878425	NA_peak_6806.2	G	876968	878402
Tb927_11_v5.1	891525	892482	NA_peak_6807	G		
Tb927_11_v5.1	892630	893984	NA_peak_6808	G	892565	894494
Tb927_11_v5.1	901514	903109	NA_peak_6809	G	901518	902535
Tb927_11_v5.1	906839	908641	NA_peak_6810	G		908702
Tb927_11_v5.1	918856	920465	NA_peak_6811	G		
Tb927_11_v5.1	920844	922048	NA_peak_6812	G		
Tb927_11_v5.1	922153	922486	NA_peak_6813	G		
Tb927_11_v5.1	926981	928634	NA_peak_6814	G	926973	928655
Tb927_11_v5.1	931108	931678	NA_peak_6815	G		
Tb927_11_v5.1	931805	932134	NA_peak_6816	G		
Tb927_11_v5.1	944367	945814	NA_peak_6817	G		
Tb927_11_v5.1	951198	952280	NA_peak_6818	G	951156	952295
Tb927_11_v5.1	952813	953384	NA_peak_6819	G		
Tb927_11_v5.1	959941	961755	NA_peak_6820	G		961955
Tb927_11_v5.1	962528	964350	NA_peak_6821	G		
Tb927_11_v5.1	967483	968888	NA_peak_6822	G		
Tb927_11_v5.1	975637	975992	NA_peak_6823	G		
Tb927_11_v5.1	976857	978322	NA_peak_6824	G		978406
Tb927_11_v5.1	980659	980983	NA_peak_6825	G		
Tb927_11_v5.1	983681	984486	NA_peak_6826	G		
Tb927_11_v5.1	986670	987765	NA_peak_6827	G		
Tb927_11_v5.1	997520	998799	NA_peak_6828	G		
Tb927_11_v5.1	999858	1000818	NA_peak_6829	G		
Tb927_11_v5.1	1001629	1002283	NA_peak_6830	G		
Tb927_11_v5.1	1002634	1003700	NA_peak_6831	G		
Tb927_11_v5.1	1006273	1006928	NA_peak_6832	G		1007511
Tb927_11_v5.1	1011019	1012869	NA_peak_6833	G	1011023	1012982
Tb927_11_v5.1	1018452	1019212	NA_peak_6834	G	1018265	1019598
Tb927_11_v5.1	1022092	1022798	NA_peak_6835	G	1021499	1022865
Tb927_11_v5.1	1022891	1024688	NA_peak_6836	G		1024662
Tb927_11_v5.1	1024948	1025411	NA_peak_6837	G		
Tb927_11_v5.1	1027963	1029400	NA_peak_6838	G		1029493
Tb927_11_v5.1	1032988	1033930	NA_peak_6839	G		
Tb927_11_v5.1	1039076	1040403	NA_peak_6840	G		
Tb927_11_v5.1	1044168	1045005	NA_peak_6841	G		1045059
Tb927_11_v5.1	1045357	1046965	NA_peak_6842	G		1047034
Tb927_11_v5.1	1047264	1049148	NA_peak_6843	G	1047222	
Tb927_11_v5.1	1050844	1051310	NA_peak_6844	G	1050115	1051516
Tb927_11_v5.1	1051849	1052436	NA_peak_6845	G	1051847	1052721
Tb927_11_v5.1	1058762	1059116	NA_peak_6846	G		
Tb927_11_v5.1	1059154	1059522	NA_peak_6847	G		
Tb927_11_v5.1	1065426	1066745	NA_peak_6848	G		
Tb927_11_v5.1	1068498	1069720	NA_peak_6849	G	1068399	1069739
Tb927_11_v5.1	1071414	1072882	NA_peak_6850	G		
Tb927_11_v5.1	1073348	1074454	NA_peak_6851	G		1074603
Tb927_11_v5.1	1085365	1085926	NA_peak_6852	G		
Tb927_11_v5.1	1089871	1091114	NA_peak_6853	G	1089781	
Tb927_11_v5.1	1103063	1103532	NA_peak_6854	G	1102260	
Tb927_11_v5.1	1104757	1105647	NA_peak_6855	G	1104198	1105764
Tb927_11_v5.1	1112721	1114293	NA_peak_6856	G		
Tb927_11_v5.1	1119861	1121469	NA_peak_6857	G		
Tb927_11_v5.1	1124770	1125122	NA_peak_6858	G	1124631	1125530
Tb927_11_v5.1	1132974	1133804	NA_peak_6859	G	1132877	1133832
Tb927_11_v5.1	1137965	1138270	NA_peak_6860	G	1137047	1138419
Tb927_11_v5.1	1141731	1142830	NA_peak_6861	G	1141662	1142816
Tb927_11_v5.1	1145348	1145876	NA_peak_6862	G		
Tb927_11_v5.1	1148895	1149834	NA_peak_6863	G	1147728	1149865
Tb927_11_v5.1	1154322	1155153	NA_peak_6864	G		
Tb927_11_v5.1	1165919	1166227	NA_peak_6865	G		
Tb927_11_v5.1	1166982	1167777	NA_peak_6866	G	1166516	1167825
Tb927_11_v5.1	1168522	1168894	NA_peak_6867	G		
Tb927_11_v5.1	1173764	1174630	NA_peak_6868	G		
Tb927_11_v5.1	1184778	1185866	NA_peak_6869	G	1184706	1186659
Tb927_11_v5.1	1190402	1191408	NA_peak_6870	G		
Tb927_11_v5.1	1194189	1195561	NA_peak_6871	G	1194127	1195523
Tb927_11_v5.1	1195583	1196190	NA_peak_6872	G		
Tb927_11_v5.1	1198386	1198733	NA_peak_6873	G	1198372	1198853
Tb927_11_v5.1	1200155	1200635	NA_peak_6874	G	1200072	1201338
Tb927_11_v5.1	1201023	1201375	NA_peak_6875	R		
Tb927_11_v5.1	1201562	1203219	NA_peak_6876	G	1201487	1203190
Tb927_11_v5.1	1210569	1211604	NA_peak_6877	G	1210574	1211570
Tb927_11_v5.1	1214799	1215602	NA_peak_6878	G	1216291	1217537
Tb927_11_v5.1	1216287	1217565	NA_peak_6879	G		
Tb927_11_v5.1	1233828	1236117	NA_peak_6880	G		
Tb927_11_v5.1	1238449	1240620	NA_peak_6881	G		
Tb927_11_v5.1	1244510	1245506	NA_peak_6882	G		
Tb927_11_v5.1	1249077	1250129	NA_peak_6883	G		
Tb927_11_v5.1	1252891	1253539	NA_peak_6884	G	1252752	1253684
Tb927_11_v5.1	1259473	1260563	NA_peak_6885	G		
Tb927_11_v5.1	1261962	1263667	NA_peak_6886	G	1261745	1263634
Tb927_11_v5.1	1264827	1265803	NA_peak_6887	G		
Tb927_11_v5.1	1272353	1273514	NA_peak_6888	G		
Tb927_11_v5.1	1278263	1279625	NA_peak_6889	G	1278265	1279657
Tb927_11_v5.1	1292749	1293535	NA_peak_6890	G	1292529	1293497
Tb927_11_v5.1	1297551	1298672	NA_peak_6891	G		
Tb927_11_v5.1	1301473	1302522	NA_peak_6892	G		
Tb927_11_v5.1	1306671	1307493	NA_peak_6893	G		
Tb927_11_v5.1	1317536	1318564	NA_peak_6894	G		
Tb927_11_v5.1	1321696	1323392	NA_peak_6895	G		
Tb927_11_v5.1	1338217	1339357	NA_peak_6896	G		1339160
Tb927_11_v5.1	1343305	1345304	NA_peak_6897	G		
Tb927_11_v5.1	1350291	1352750	NA_peak_6898	G		
Tb927_11_v5.1	1356008	1357716	NA_peak_6899	G		1357804
Tb927_11_v5.1	1359173	1359849	NA_peak_6900	G	1359034	1360240
Tb927_11_v5.1	1363582	1363978	NA_peak_6901	R		
Tb927_11_v5.1	1367137	1368099	NA_peak_6902	G	1367057	1368184
Tb927_11_v5.1	1368378	1369330	NA_peak_6903	G		
Tb927_11_v5.1	1370479	1372215	NA_peak_6904	G		
Tb927_11_v5.1	1374123	1374448	NA_peak_6905	G		
Tb927_11_v5.1	1374587	1375310	NA_peak_6906	G		
Tb927_11_v5.1	1376305	1376663	NA_peak_6907	G		
Tb927_11_v5.1	1377102	1377560	NA_peak_6908	G		
Tb927_11_v5.1	1382114	1382842	NA_peak_6909	G		
Tb927_11_v5.1	1388844	1389658	NA_peak_6910	G	1388373	1389752
Tb927_11_v5.1	1394659	1395115	NA_peak_6911	G		
Tb927_11_v5.1	1401762	1402144	NA_peak_6912	G	1401594	1402436
Tb927_11_v5.1	1405874	1406550	NA_peak_6913	G	1405284	1406500
Tb927_11_v5.1	1410776	1412105	NA_peak_6914	G	1410722	1412082
Tb927_11_v5.1	1417574	1418609	NA_peak_6915	G		
Tb927_11_v5.1	1419268	1419715	NA_peak_6916	G		
Tb927_11_v5.1	1419744	1420051	NA_peak_6917	G		
Tb927_11_v5.1	1420079	1420584	NA_peak_6918	G		
Tb927_11_v5.1	1420756	1421312	NA_peak_6919	R		
Tb927_11_v5.1	1422428	1422882	NA_peak_6920	G		
Tb927_11_v5.1	1430624	1432150	NA_peak_6921	G	1430626	
Tb927_11_v5.1	1433796	1434760	NA_peak_6922	G		
Tb927_11_v5.1	1434993	1436123	NA_peak_6923	G		
Tb927_11_v5.1	1458071	1458620	NA_peak_6924	G		
Tb927_11_v5.1	1460082	1461065	NA_peak_6925	G	1459748	
Tb927_11_v5.1	1464016	1464611	NA_peak_6926	G		
Tb927_11_v5.1	1467219	1468748	NA_peak_6927	G		
Tb927_11_v5.1	1470432	1471569	NA_peak_6928	G		
Tb927_11_v5.1	1472461	1474142	NA_peak_6929	G		
Tb927_11_v5.1	1474299	1475306	NA_peak_6930	G		
Tb927_11_v5.1	1485623	1485982	NA_peak_6931	R		
Tb927_11_v5.1	1486354	1486694	NA_peak_6932	G		
Tb927_11_v5.1	1488714	1490541	NA_peak_6933	G		
Tb927_11_v5.1	1497079	1497892	NA_peak_6934	G		
Tb927_11_v5.1	1499027	1499563	NA_peak_6935	G	1499031	1500076
Tb927_11_v5.1	1499572	1500054	NA_peak_6936	R		
Tb927_11_v5.1	1502652	1503898	NA_peak_6937	G		1504093
Tb927_11_v5.1	1512970	1513335	NA_peak_6938	G	1511987	1513370
Tb927_11_v5.1	1525908	1529578	NA_peak_6939	G		1526920
Tb927_11_v5.1	1525908	1529578	NA_peak_6939.2	G	1526965	1528750
Tb927_11_v5.1	1538721	1539115	NA_peak_6940	G		
Tb927_11_v5.1	1539766	1541241	NA_peak_6941	G		1541416
Tb927_11_v5.1	1543617	1544144	NA_peak_6942	G	1541989	1544155
Tb927_11_v5.1	1546732	1547076	NA_peak_6943	G	1546242	1547115
Tb927_11_v5.1	1548414	1550100	NA_peak_6944	G		
Tb927_11_v5.1	1560821	1561906	NA_peak_6945	G		1561951
Tb927_11_v5.1	1562443	1563229	NA_peak_6946	G	1561954	1563203
Tb927_11_v5.1	1567443	1568137	NA_peak_6947	G		
Tb927_11_v5.1	1569712	1571713	NA_peak_6948	G		1571710
Tb927_11_v5.1	1573106	1575030	NA_peak_6949	G		1575107
Tb927_11_v5.1	1577572	1579061	NA_peak_6950	G		
Tb927_11_v5.1	1582186	1583043	NA_peak_6951	G		
Tb927_11_v5.1	1586616	1587442	NA_peak_6952	G	1586570	1587481
Tb927_11_v5.1	1591080	1591946	NA_peak_6953	G		
Tb927_11_v5.1	1608035	1609068	NA_peak_6954	G		1609192
Tb927_11_v5.1	1616862	1617548	NA_peak_6955	G	1615850	1617662
Tb927_11_v5.1	1627683	1628057	NA_peak_6956	G	1627415	1629137
Tb927_11_v5.1	1629673	1630839	NA_peak_6957	G		
Tb927_11_v5.1	1636819	1637657	NA_peak_6958	G		
Tb927_11_v5.1	1638878	1640768	NA_peak_6959	G		1640546
Tb927_11_v5.1	1644728	1645841	NA_peak_6960	G	1644674	1645892
Tb927_11_v5.1	1648451	1649356	NA_peak_6961	G		
Tb927_11_v5.1	1657461	1657975	NA_peak_6962	G		
Tb927_11_v5.1	1658148	1659170	NA_peak_6963	G	1658152	1659465
Tb927_11_v5.1	1666535	1667466	NA_peak_6964	G	1666536	1667539
Tb927_11_v5.1	1667633	1668445	NA_peak_6965	G	1667542	1668486
Tb927_11_v5.1	1670971	1671870	NA_peak_6966	G	1670976	1672212
Tb927_11_v5.1	1679700	1680767	NA_peak_6967	G		
Tb927_11_v5.1	1682492	1683483	NA_peak_6968	G		
Tb927_11_v5.1	1684073	1684411	NA_peak_6969	G		
Tb927_11_v5.1	1686276	1687305	NA_peak_6970	G		
Tb927_11_v5.1	1687338	1687972	NA_peak_6971	G		
Tb927_11_v5.1	1692700	1693616	NA_peak_6972	G	1692596	1693693
Tb927_11_v5.1	1696732	1698784	NA_peak_6973	G	1696602	1698817
Tb927_11_v5.1	1699941	1700955	NA_peak_6974	G		
Tb927_11_v5.1	1708759	1711223	NA_peak_6975	G		
Tb927_11_v5.1	1713837	1714195	NA_peak_6976	G	1713275	1714258
Tb927_11_v5.1	1724004	1724837	NA_peak_6977	G		
Tb927_11_v5.1	1730293	1730656	NA_peak_6978	G	1729140	1730673
Tb927_11_v5.1	1744487	1746444	NA_peak_6979	G	1744491	1746419
Tb927_11_v5.1	1753060	1754027	NA_peak_6980	G	1753018	1754002
Tb927_11_v5.1	1761170	1761520	NA_peak_6981	G	1760808	1762522
Tb927_11_v5.1	1761665	1761966	NA_peak_6982	G		
Tb927_11_v5.1	1762664	1763371	NA_peak_6983	G		
Tb927_11_v5.1	1764715	1766628	NA_peak_6984	G		
Tb927_11_v5.1	1770186	1770749	NA_peak_6985	G		
Tb927_11_v5.1	1772737	1773129	NA_peak_6986	G		
Tb927_11_v5.1	1775857	1776607	NA_peak_6987	G	1775838	1778192
Tb927_11_v5.1	1777141	1778107	NA_peak_6988	G	1777125	1778192
