# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-F" "SAF" "-a" "merge_macs_BSF_B/merge_macs_BSF_B.SAF" "-o" "merge_macs_BSF_B/merge_macs_BSF_B_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam
NA_peak_160	Tb927_01_v5.1	552022	553048	.	1027	105	165	164	315	2	6	2	2	6	0	2	2	5	0	0	4	7	0	1	3
NA_peak_161	Tb927_01_v5.1	557505	558677	.	1173	2895	5204	1705	21	1	89	98	0	2	117	154	0	1	50	65	0	0	0	3	0
NA_peak_162	Tb927_01_v5.1	559205	560031	.	827	2178	7692	9368	7833	1	89	140	3	2	259	392	1	1	312	426	0	0	266	368	1
NA_peak_163	Tb927_01_v5.1	565423	567614	.	2192	939	1647	1739	2760	8	41	47	3	44	12	17	47	53	7	17	71	101	4	21	125
NA_peak_164	Tb927_01_v5.1	568926	569724	.	799	11	283	13	26	0	0	0	1	0	4	12	0	0	0	1	0	0	0	0	0
NA_peak_165	Tb927_01_v5.1	586201	586814	.	614	696	914	637	884	0	0	3	1	0	0	2	3	0	1	2	3	0	0	0	2
NA_peak_166	Tb927_01_v5.1	593379	594179	.	801	5	30	25	24	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_167	Tb927_01_v5.1	594206	595768	.	1563	8	34	45	44	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_168	Tb927_01_v5.1	595845	597245	.	1401	2	55	37	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_169	Tb927_01_v5.1	598034	600593	.	2560	17	95	65	97	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_170	Tb927_01_v5.1	601242	602231	.	990	2	26	32	41	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_171	Tb927_01_v5.1	605897	607511	.	1615	2057	4902	3119	1916	33	41	25	11	61	59	60	34	35	42	36	14	25	29	30	2
NA_peak_172	Tb927_01_v5.1	608236	609318	.	1083	634	1562	1010	920	15	12	23	12	103	0	5	98	65	0	2	73	63	0	3	70
NA_peak_173	Tb927_01_v5.1	612583	613525	.	943	982	1455	1414	2352	19	33	55	18	9	36	62	6	3	51	75	1	10	89	80	1
NA_peak_174	Tb927_01_v5.1	615361	618949	.	3589	863	808	1559	2096	12	9	10	31	8	0	9	20	20	1	5	24	23	0	6	44
NA_peak_175	Tb927_01_v5.1	624432	626859	.	2428	2708	7292	4160	3450	48	16	23	36	145	1	21	111	78	1	11	67	51	1	7	57
NA_peak_176	Tb927_01_v5.1	630839	631622	.	784	702	3830	1908	2225	6	54	45	5	11	225	212	8	13	129	94	1	13	136	105	5
NA_peak_177	Tb927_01_v5.1	634471	634995	.	525	470	605	256	118	5	7	10	10	5	0	5	19	1	0	1	6	0	0	0	6
NA_peak_178	Tb927_01_v5.1	661218	661914	.	697	0	73	12	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_179	Tb927_01_v5.1	674457	676775	.	2319	3141	4474	4501	4147	58	26	4	43	26	60	31	5	28	64	34	2	21	53	34	1
NA_peak_180	Tb927_01_v5.1	687222	687702	.	481	620	1099	334	216	40	6	7	41	76	0	0	68	23	0	0	17	1	0	0	0
NA_peak_181	Tb927_01_v5.1	689876	690688	.	813	31	47	25	42	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NA_peak_182	Tb927_01_v5.1	708298	710157	.	1860	6985	13805	5799	3480	111	24	28	107	197	24	56	158	72	30	53	46	12	48	76	18
NA_peak_183	Tb927_01_v5.1	731110	731928	.	819	2526	3044	1247	972	34	45	0	0	21	76	0	1	14	30	0	0	8	23	0	0
NA_peak_184	Tb927_01_v5.1	731934	732391	.	458	1830	2315	891	646	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
NA_peak_185	Tb927_01_v5.1	732420	733077	.	658	1656	2297	836	637	0	0	69	27	0	0	112	7	0	0	41	0	0	0	44	2
NA_peak_186	Tb927_01_v5.1	739665	741394	.	1730	2348	3414	3689	3705	79	40	13	74	83	0	19	97	81	6	25	116	98	2	13	86
NA_peak_187	Tb927_01_v5.1	760592	761606	.	1015	64	269	355	227	0	1	0	0	1	11	12	0	0	13	17	0	0	12	11	0
NA_peak_188	Tb927_01_v5.1	762545	764429	.	1885	3431	12717	7988	3334	35	114	116	23	227	54	81	182	134	42	76	119	63	2	5	63
NA_peak_189	Tb927_01_v5.1	780280	780736	.	457	0	52	51	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_190	Tb927_01_v5.1	784580	785313	.	734	0	53	54	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_191	Tb927_01_v5.1	811259	811883	.	625	627	979	317	47	12	16	15	13	0	39	54	0	1	7	17	0	0	0	1	0
NA_peak_192	Tb927_01_v5.1	821188	822813	.	1626	4023	30515	32797	36424	83	52	35	83	527	199	187	452	590	166	177	485	702	78	91	574
NA_peak_193	Tb927_01_v5.1	833267	834105	.	839	394	971	9	34	3	28	14	3	2	40	33	0	0	0	0	0	0	1	0	0
NA_peak_194	Tb927_01_v5.1	843064	844348	.	1285	1366	8247	6353	8534	40	7	11	45	174	20	61	212	133	7	34	196	196	10	41	220
NA_peak_195	Tb927_01_v5.1	884483	885471	.	989	140	1156	1892	2151	1	2	7	20	7	43	49	1	5	63	80	4	5	74	86	3
NA_peak_196	Tb927_01_v5.1	888889	890197	.	1309	511	1511	1113	1091	5	8	20	1	5	17	22	0	8	21	28	0	2	16	36	0
NA_peak_197	Tb927_01_v5.1	890282	891598	.	1317	1912	2531	1806	1919	12	65	59	5	61	4	36	44	44	0	37	33	44	0	44	28
NA_peak_198	Tb927_01_v5.1	892403	892724	.	322	29	165	281	60	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_199	Tb927_01_v5.1	895460	896374	.	915	111	536	284	109	10	0	1	5	5	6	20	13	3	11	13	4	0	7	3	1
NA_peak_200	Tb927_01_v5.1	896537	899935	.	3399	1053	5267	7315	9852	18	13	16	22	112	4	26	96	124	2	32	122	180	4	44	137
NA_peak_201	Tb927_01_v5.1	901697	902675	.	979	2031	13551	6608	11186	46	32	125	33	189	305	350	95	98	162	174	48	186	230	267	105
NA_peak_202	Tb927_01_v5.1	905145	906376	.	1232	165	544	107	89	2	3	3	0	15	10	7	10	1	1	4	1	1	1	1	0
NA_peak_203	Tb927_01_v5.1	909022	909780	.	759	781	1529	1281	604	41	10	2	34	104	0	1	76	84	0	0	62	37	0	0	33
NA_peak_204	Tb927_01_v5.1	929219	929884	.	666	693	2674	3989	6270	5	31	38	0	4	124	168	0	3	187	248	1	4	245	344	3
NA_peak_205	Tb927_01_v5.1	933133	934705	.	1573	596	2185	1121	1329	8	4	9	9	17	27	36	6	4	20	25	4	8	25	38	3
NA_peak_206	Tb927_01_v5.1	939083	939494	.	412	2445	2620	1765	1873	26	12	126	62	0	14	166	4	0	4	115	0	0	6	133	2
NA_peak_207	Tb927_01_v5.1	941964	942392	.	429	3700	3240	2051	2252	6	36	60	36	0	143	56	0	0	106	51	0	0	121	43	0
NA_peak_208	Tb927_01_v5.1	945075	945633	.	559	2296	2188	1387	1451	3	27	19	5	0	129	17	0	0	100	8	0	0	91	12	0
NA_peak_209	Tb927_01_v5.1	948142	948708	.	567	3871	3485	2262	2397	3	28	78	56	0	138	118	4	0	125	85	2	0	123	81	1
NA_peak_210	Tb927_01_v5.1	951322	951935	.	614	4222	4561	2831	3230	10	27	112	62	0	103	203	4	0	77	124	0	0	82	127	1
NA_peak_211	Tb927_01_v5.1	954402	954805	.	404	3904	3134	2108	2260	20	45	18	11	1	127	6	0	1	117	8	0	0	94	3	0
NA_peak_212	Tb927_01_v5.1	960017	961306	.	1290	409	889	1195	2296	25	2	1	9	26	1	5	25	39	1	10	32	53	1	18	58
NA_peak_213	Tb927_01_v5.1	961323	963813	.	2491	3904	3014	4252	5661	4	67	79	3	67	3	11	76	97	2	35	93	117	3	44	137
NA_peak_214	Tb927_01_v5.1	970764	971460	.	697	744	4595	1024	11	37	0	0	39	236	0	3	197	50	0	0	54	0	0	0	2
NA_peak_215	Tb927_01_v5.1	974465	974799	.	335	484	635	734	389	11	0	23	20	68	0	8	58	62	0	13	55	0	0	15	6
NA_peak_216	Tb927_01_v5.1	975367	976039	.	673	198	254	170	495	3	1	8	0	5	0	0	14	6	2	1	6	12	0	1	11
NA_peak_217	Tb927_01_v5.1	977334	979126	.	1793	192	877	293	77	4	2	3	2	2	12	21	0	0	5	3	0	0	1	1	0
NA_peak_218	Tb927_01_v5.1	984225	985217	.	993	2456	3396	1577	1360	52	45	42	60	113	3	4	118	45	0	2	47	32	0	2	42
NA_peak_219	Tb927_01_v5.1	985760	986768	.	1009	112	807	1139	2253	3	1	2	8	2	9	24	12	3	30	57	6	0	47	92	3
NA_peak_220	Tb927_01_v5.1	987199	990220	.	3022	2292	5785	6123	7537	36	31	48	12	135	2	24	95	148	6	29	94	207	4	29	111
NA_peak_221	Tb927_01_v5.1	994315	994707	.	393	2184	2176	1719	2032	36	115	13	0	118	0	0	2	96	3	0	0	115	2	0	1
NA_peak_222	Tb927_01_v5.1	998692	1000009	.	1318	389	2033	2400	1627	4	4	6	4	3	53	55	1	6	53	84	0	7	28	47	3
NA_peak_223	Tb927_01_v5.1	1009604	1010209	.	606	196	493	320	863	0	1	5	3	2	9	17	0	0	4	13	0	0	16	24	0
NA_peak_224	Tb927_01_v5.1	1020372	1020994	.	623	3313	2769	2241	2525	124	132	73	0	186	1	1	4	155	3	1	9	134	2	4	10
NA_peak_225	Tb927_01_v5.1	1027032	1027381	.	350	93	196	140	130	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_226	Tb927_01_v5.1	1041386	1042194	.	809	142	451	202	108	0	0	4	4	1	0	2	6	0	0	0	3	0	0	0	0
NA_peak_227	Tb927_01_v5.1	1053861	1054264	.	404	534	2795	1946	2245	3	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NA_peak_228	Tb927_01_v5.1	1058006	1058333	.	328	443	515	193	136	0	0	18	14	0	0	47	1	0	0	11	2	0	0	5	0
NA_peak_229	Tb927_01_v5.1	1061300	1061666	.	367	94	402	552	845	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
NA_peak_230	Tb927_01_v5.1	1061740	1064670	.	2931	503	7181	6530	8819	0	19	12	23	0	2	43	48	0	1	52	72	0	1	62	95
NA_peak_231	Tb927_02_v5.1	46	1001	.	956	3080	6044	4896	3933	10	6	50	51	4	12	187	6	3	19	159	5	7	18	134	2
NA_peak_232	Tb927_02_v5.1	16923	17226	.	304	273	291	114	131	10	9	0	1	25	2	2	0	10	0	1	0	11	0	0	0
NA_peak_233	Tb927_02_v5.1	20130	20879	.	750	4194	6044	4751	4933	56	195	115	16	218	91	79	84	195	20	23	110	183	14	12	95
NA_peak_234	Tb927_02_v5.1	21066	21667	.	602	13660	13102	9954	8445	405	359	103	39	502	97	53	140	382	124	21	158	253	169	17	120
NA_peak_235	Tb927_02_v5.1	21721	22319	.	599	12046	10284	7729	6273	128	36	8	38	30	1	0	5	1	1	0	0	3	3	0	0
NA_peak_236	Tb927_02_v5.1	52907	55147	.	2241	15067	24983	17903	14363	104	144	193	149	32	166	387	8	28	100	283	11	31	96	215	6
NA_peak_237	Tb927_02_v5.1	125817	126163	.	347	1775	1492	924	809	13	1	38	40	28	0	2	34	64	0	2	30	13	0	1	25
NA_peak_238	Tb927_02_v5.1	137689	139993	.	2305	7992	14302	11169	8761	102	81	43	27	25	152	62	7	20	142	55	5	20	108	42	3
NA_peak_239	Tb927_02_v5.1	140695	141159	.	465	1762	2320	1307	1407	4	15	100	18	2	30	50	2	0	23	35	1	0	19	25	0
NA_peak_240	Tb927_02_v5.1	171988	174121	.	2134	13440	19147	14245	11231	75	48	55	75	13	66	106	4	8	57	80	2	8	47	68	4
NA_peak_241	Tb927_02_v5.1	248459	249076	.	618	2679	4544	2709	1915	74	112	24	0	242	13	0	0	154	5	0	0	98	5	0	0
NA_peak_242	Tb927_02_v5.1	250664	252872	.	2209	7636	9391	7362	5565	127	54	70	44	39	2	8	59	41	1	9	41	31	0	5	38
NA_peak_243	Tb927_02_v5.1	316375	317948	.	1574	4022	15418	10401	6935	54	26	7	97	213	9	32	236	139	2	21	187	103	0	21	129
NA_peak_244	Tb927_02_v5.1	325225	325800	.	576	1244	2015	2704	1452	0	0	12	90	0	0	11	132	0	0	2	198	0	0	7	127
NA_peak_245	Tb927_02_v5.1	328245	328627	.	383	1482	1966	1939	1059	0	0	2	7	0	0	0	7	0	0	1	6	0	0	0	3
NA_peak_246	Tb927_02_v5.1	334855	335249	.	395	59	99	25	10	1	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0
NA_peak_247	Tb927_02_v5.1	335281	335605	.	325	35	69	19	6	1	0	4	1	0	0	0	1	0	0	0	1	0	0	1	0
NA_peak_248	Tb927_02_v5.1	338973	339995	.	1023	169	722	255	568	2	4	4	1	15	4	1	3	9	0	1	5	18	0	0	15
NA_peak_249	Tb927_02_v5.1	353891	355226	.	1336	392	2299	2419	2881	10	2	10	3	41	24	38	14	58	21	19	41	87	16	22	52
NA_peak_250	Tb927_02_v5.1	387732	388999	.	1268	169	768	606	477	6	1	0	2	3	27	31	0	2	20	20	0	0	21	17	1
NA_peak_251	Tb927_02_v5.1	397509	398893	.	1385	696	2638	836	910	11	14	15	15	6	101	112	0	4	44	56	0	3	37	58	0
NA_peak_252	Tb927_02_v5.1	400804	403664	.	2861	3888	7406	8933	8935	32	67	48	33	28	86	96	4	24	108	126	3	26	125	107	1
NA_peak_253	Tb927_02_v5.1	410286	411295	.	1010	3291	11332	4443	5306	70	40	24	72	301	42	2	248	114	22	1	112	142	29	0	133
NA_peak_254	Tb927_02_v5.1	411328	412058	.	731	1670	2572	1093	1174	0	0	33	22	0	0	65	14	0	0	27	11	0	0	32	9
NA_peak_255	Tb927_02_v5.1	413757	414705	.	949	3541	3718	2384	1917	106	9	0	3	32	88	0	0	25	53	0	0	28	47	1	0
NA_peak_256	Tb927_02_v5.1	419785	420495	.	711	79	818	1469	4	2	6	0	1	31	61	6	16	10	97	19	1	0	0	0	0
NA_peak_257	Tb927_02_v5.1	421926	422362	.	437	5712	11328	9911	15137	41	136	127	119	0	1	0	0	1	1	0	0	1	1	0	0
NA_peak_258	Tb927_02_v5.1	424605	426169	.	1565	1226	3753	4210	4513	50	37	6	3	18	67	93	16	24	83	107	6	17	76	120	6
NA_peak_259	Tb927_02_v5.1	446898	447218	.	321	427	442	186	179	0	0	1	26	0	0	23	3	0	0	16	2	0	0	11	1
NA_peak_260	Tb927_02_v5.1	449174	450260	.	1087	48	135	186	127	0	1	1	0	2	2	3	0	0	7	6	0	0	5	7	0
NA_peak_261	Tb927_02_v5.1	451885	452824	.	940	279	455	185	399	0	2	4	3	3	9	18	0	2	5	12	1	1	8	21	0
NA_peak_262	Tb927_02_v5.1	467188	468330	.	1143	402	1138	707	428	6	6	3	1	10	28	5	3	10	9	2	0	11	7	0	1
NA_peak_263	Tb927_02_v5.1	468965	470184	.	1220	2868	6718	5351	4768	57	78	72	48	11	164	158	6	8	134	135	4	5	136	122	2
NA_peak_264	Tb927_02_v5.1	484730	485561	.	832	4366	11157	4994	3510	53	166	192	33	10	329	371	13	1	162	173	0	1	124	145	0
NA_peak_265	Tb927_02_v5.1	489037	491008	.	1972	3879	15959	9898	15698	85	75	50	51	69	297	339	34	45	183	235	18	48	278	334	19
NA_peak_266	Tb927_02_v5.1	503197	503972	.	776	1184	3672	2372	982	4	2	6	68	1	1	1	117	1	1	1	78	0	0	0	44
NA_peak_267	Tb927_02_v5.1	510475	511133	.	659	42	647	4	45	0	0	3	0	0	33	34	0	0	0	0	0	0	2	1	0
NA_peak_268	Tb927_02_v5.1	518997	519558	.	562	68	6	143	26	0	0	1	0	1	0	0	0	7	0	0	0	0	0	0	1
NA_peak_269	Tb927_02_v5.1	541760	542249	.	490	207	147	207	237	15	0	0	0	3	0	0	0	9	3	0	0	13	1	0	0
NA_peak_270	Tb927_02_v5.1	544853	547260	.	2408	698	2923	2449	2530	4	3	4	26	66	8	17	61	58	3	17	51	64	2	12	61
NA_peak_271	Tb927_02_v5.1	560893	561417	.	525	2830	4075	711	787	1	0	47	87	1	0	7	137	0	0	1	25	0	0	1	34
NA_peak_272	Tb927_02_v5.1	565268	567624	.	2357	733	2612	2166	1161	6	7	11	6	48	41	53	44	47	13	19	36	30	7	7	19
NA_peak_273	Tb927_02_v5.1	593702	594846	.	1145	313	664	249	35	0	1	1	7	11	0	4	16	5	0	1	4	0	0	1	0
NA_peak_274	Tb927_02_v5.1	596360	597395	.	1036	3256	4420	3081	2754	26	77	91	26	55	140	125	77	57	75	55	49	55	1	11	54
NA_peak_275	Tb927_02_v5.1	600627	600933	.	307	706	1206	781	710	0	20	52	14	0	4	69	49	0	1	32	33	0	0	4	45
NA_peak_276	Tb927_02_v5.1	604174	604493	.	320	714	1065	688	591	1	16	35	16	0	2	63	44	0	1	30	29	0	0	6	26
NA_peak_277	Tb927_02_v5.1	610865	611432	.	568	1667	2054	1276	1123	3	84	24	14	12	18	6	23	4	4	2	5	4	0	0	9
NA_peak_278	Tb927_02_v5.1	614398	614988	.	591	2070	2495	1632	1264	11	38	24	8	7	26	26	14	6	20	15	11	3	0	2	6
NA_peak_279	Tb927_02_v5.1	625348	625798	.	451	65	104	37	21	1	1	2	1	0	0	5	0	0	0	3	0	0	0	1	0
NA_peak_280	Tb927_02_v5.1	636678	638664	.	1987	1439	11308	10899	8579	65	2	7	46	319	65	135	190	281	75	147	184	129	148	218	117
NA_peak_281	Tb927_02_v5.1	645554	646834	.	1281	1180	1585	1454	863	50	14	8	41	31	14	19	11	21	11	21	6	8	15	14	7
NA_peak_282	Tb927_02_v5.1	663408	665600	.	2193	416	2619	2754	3258	9	16	9	4	29	71	49	4	19	85	65	4	17	62	66	4
NA_peak_283	Tb927_02_v5.1	665671	665971	.	301	28	95	63	11	1	4	0	0	2	1	0	0	2	4	0	0	0	0	0	0
NA_peak_284	Tb927_02_v5.1	666562	668524	.	1963	2551	9908	6135	11895	26	65	79	5	202	0	4	151	77	0	7	70	45	0	1	26
NA_peak_285	Tb927_02_v5.1	679539	679907	.	369	192	292	335	216	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NA_peak_286	Tb927_02_v5.1	680365	681557	.	1193	337	610	600	475	0	0	4	12	0	0	17	0	0	0	26	3	0	0	18	0
NA_peak_287	Tb927_02_v5.1	696075	697915	.	1841	153	1126	904	1469	0	4	7	2	21	6	5	27	16	4	6	16	33	1	5	36
NA_peak_288	Tb927_02_v5.1	698027	698920	.	894	1059	1973	978	495	9	30	22	3	19	32	37	20	22	9	8	8	7	0	7	16
NA_peak_289	Tb927_02_v5.1	709631	710262	.	632	231	399	84	66	5	5	0	0	8	4	0	0	3	1	0	1	0	0	0	0
NA_peak_290	Tb927_02_v5.1	719747	721037	.	1291	316	2908	3778	4245	3	3	7	4	60	3	15	69	70	2	15	82	88	0	12	82
NA_peak_291	Tb927_02_v5.1	728227	729035	.	809	240	1649	471	468	5	1	0	6	64	10	12	69	19	2	7	15	24	2	2	26
NA_peak_292	Tb927_02_v5.1	735152	736479	.	1328	598	1282	344	44	0	0	12	7	0	0	9	34	0	0	3	7	0	0	0	1
NA_peak_293	Tb927_02_v5.1	739418	740432	.	1015	281	815	584	270	6	12	6	0	3	19	15	0	3	16	10	0	1	10	11	0
NA_peak_294	Tb927_02_v5.1	740656	741359	.	704	969	1279	606	497	22	17	0	0	65	2	0	0	22	6	0	0	14	0	0	0
NA_peak_295	Tb927_02_v5.1	753812	754274	.	463	486	1167	27	35	1	30	22	0	0	71	65	0	3	1	0	0	0	1	0	0
NA_peak_296	Tb927_02_v5.1	757478	758989	.	1512	161	542	235	377	0	0	4	5	6	6	20	7	2	0	13	5	0	2	15	3
NA_peak_297	Tb927_02_v5.1	759040	760516	.	1477	469	1987	2131	2436	27	24	1	23	51	28	47	25	35	48	43	22	38	49	50	19
NA_peak_298	Tb927_02_v5.1	763244	763602	.	359	1208	1436	726	316	28	58	0	0	64	57	0	0	24	21	0	0	13	11	0	0
NA_peak_299	Tb927_02_v5.1	770501	771525	.	1025	527	2690	1423	1525	1	48	55	2	41	121	165	30	36	54	68	18	37	73	86	17
NA_peak_300	Tb927_02_v5.1	793146	794481	.	1336	1005	3277	3222	2932	3	5	11	31	5	51	98	1	8	68	71	4	10	65	80	1
NA_peak_301	Tb927_02_v5.1	795975	797843	.	1869	817	3106	3015	2068	8	3	7	11	7	32	55	3	8	28	72	0	5	23	47	3
NA_peak_302	Tb927_02_v5.1	800442	800993	.	552	150	426	20	443	9	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_303	Tb927_02_v5.1	804867	807570	.	2704	6139	16067	14305	13900	43	50	102	41	50	183	240	42	50	163	232	18	41	177	247	14
NA_peak_304	Tb927_02_v5.1	813313	814791	.	1479	4291	7295	4957	3312	20	51	52	8	12	121	105	1	11	79	63	0	3	60	43	0
NA_peak_305	Tb927_02_v5.1	816051	817399	.	1349	154	2031	1469	1232	3	3	4	1	20	49	56	8	5	41	38	6	7	28	38	0
NA_peak_306	Tb927_02_v5.1	819391	819924	.	534	990	1492	20	750	8	6	3	50	4	2	3	79	0	0	0	1	3	0	0	45
NA_peak_307	Tb927_02_v5.1	833758	834715	.	958	3384	6230	2254	1539	12	117	166	0	2	172	268	0	1	107	111	0	0	52	76	0
NA_peak_308	Tb927_02_v5.1	850247	850784	.	538	80	94	77	34	4	0	0	0	2	1	0	0	7	0	0	0	4	0	0	0
NA_peak_309	Tb927_02_v5.1	851754	852691	.	938	8	65	55	111	1	0	0	0	2	3	2	0	2	0	2	0	1	3	5	1
NA_peak_310	Tb927_02_v5.1	860248	860716	.	469	6	41	5	31	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NA_peak_311	Tb927_02_v5.1	869991	870979	.	989	491	1015	1051	808	7	17	6	7	28	10	4	6	30	2	2	3	29	1	0	0
NA_peak_312	Tb927_02_v5.1	878673	879031	.	359	134	79	25	342	2	15	0	0	0	4	0	0	0	1	0	0	0	27	0	0
NA_peak_313	Tb927_02_v5.1	880980	882072	.	1093	5	107	8	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_314	Tb927_02_v5.1	886413	887737	.	1325	1370	2641	1105	646	5	22	24	14	10	20	34	38	4	11	15	24	2	7	7	9
NA_peak_315	Tb927_02_v5.1	888455	889623	.	1169	2934	3787	2483	1206	57	53	0	0	21	101	0	0	8	70	0	0	3	33	0	0
NA_peak_316	Tb927_02_v5.1	894509	895720	.	1212	2522	3706	4774	5684	60	25	43	69	13	71	112	4	22	84	145	5	9	118	163	2
NA_peak_317	Tb927_02_v5.1	918812	919156	.	345	434	483	184	231	22	12	0	8	34	1	0	0	13	2	0	0	17	0	0	0
NA_peak_318	Tb927_02_v5.1	920117	920804	.	688	918	1284	342	519	7	24	3	2	0	9	1	1	0	0	0	0	1	2	0	0
NA_peak_319	Tb927_02_v5.1	924560	924925	.	366	7	45	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NA_peak_320	Tb927_02_v5.1	996445	998317	.	1873	9	161	143	162	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_321	Tb927_02_v5.1	1021180	1022226	.	1047	1660	12830	8647	4709	96	17	0	45	428	45	7	227	280	43	1	171	181	11	1	113
