,Chromosome,Peak_Start,Peak_End,Peak_Name,UTR_Start,UTR_End,UTR_Gene_ID,UTR_Strand,UTR_Peak_overlap,Control_total,Control_F,Control_R,Treatment_total,Treatment_F,Treatment_R,Treatment_fraction_F,Treatment_fraction_R,Treatment_total_corrected_F,Treatment_total_corrected_R,download_seq,is_fully_contained
1802,Tb927_10_v5.1,3803391,3804646,NA_peak_4971,3804100,3804829,Tb927.10.15490,+,546,566,45,4,3582,58,76,0.43283582089552236,0.5671641791044777,1550.4179104477612,2031.582089552239,Tb927_10_v5.1:3804100..3804646:f,False
1803,Tb927_10_v5.1,3854463,3855431,NA_peak_4983,3854314,3854670,Tb927.10.15690,+,207,416,10,3,2177,31,30,0.5081967213114754,0.4918032786885246,1106.344262295082,1070.655737704918,Tb927_10_v5.1:3854463..3854670:f,False
1804,Tb927_10_v5.1,3881126,3882415,NA_peak_4987,3881630,3881676,Tb927.10.15730,+,46,3052,4,59,17360,7,299,0.02287581699346405,0.9771241830065359,397.12418300653593,16962.875816993463,Tb927_10_v5.1:3881630..3881676:f,False
1805,Tb927_10_v5.1,3895759,3896979,NA_peak_4992,3896521,3897729,Tb927.10.15760,+,458,581,13,7,3093,16,79,0.16842105263157894,0.8315789473684211,520.9263157894736,2572.0736842105266,Tb927_10_v5.1:3896521..3896979:f,False
1806,Tb927_10_v5.1,3897009,3897412,NA_peak_4993,3896521,3897729,Tb927.10.15760,+,403,278,13,19,1544,23,146,0.13609467455621302,0.863905325443787,210.1301775147929,1333.8698224852071,Tb927_10_v5.1:3897009..3897412:f,True
1807,Tb927_10_v5.1,3906022,3907553,NA_peak_4994,3906091,3906230,Tb927.10.15810,+,139,2257,29,91,26057,123,987,0.11081081081081082,0.8891891891891892,2887.3972972972974,23169.602702702705,Tb927_10_v5.1:3906091..3906230:f,False
1808,Tb927_10_v5.1,3911791,3912975,NA_peak_4995,3911370,3912104,Tb927.10.15840,+,313,83,3,3,958,15,33,0.3125,0.6875,299.375,658.625,Tb927_10_v5.1:3911791..3912104:f,False
1809,Tb927_10_v5.1,3915712,3917107,NA_peak_4996,3915709,3915979,Tb927.10.15870,+,267,1579,1,91,19315,6,744,0.008,0.992,154.52,19160.48,Tb927_10_v5.1:3915712..3915979:f,False
1810,Tb927_10_v5.1,3918557,3919156,NA_peak_4997,3918527,3918966,Tb927.10.15880,+,409,683,47,4,3344,189,8,0.9593908629441624,0.040609137055837574,3208.203045685279,135.79695431472084,Tb927_10_v5.1:3918557..3918966:f,False
1811,Tb927_10_v5.1,3927650,3929937,NA_peak_4998,3928506,3928989,Tb927.10.15930,+,483,777,39,14,7628,116,282,0.2914572864321608,0.7085427135678393,2223.2361809045224,5404.763819095478,Tb927_10_v5.1:3928506..3928989:f,False
1812,Tb927_10_v5.1,3936719,3937096,NA_peak_4999,3935659,3938448,Tb927.10.15970,+,377,746,67,33,4254,35,141,0.19886363636363635,0.8011363636363636,845.965909090909,3408.034090909091,Tb927_10_v5.1:3936719..3937096:f,True
1813,Tb927_10_v5.1,3942023,3944092,NA_peak_5000,3942315,3942873,Tb927.10.16000,+,558,1091,20,16,7507,157,72,0.6855895196506551,0.31441048034934493,5146.720524017467,2360.2794759825324,Tb927_10_v5.1:3942315..3942873:f,False
1814,Tb927_10_v5.1,3951895,3953312,NA_peak_5003,3952164,3952207,Tb927.10.16040,+,43,1663,27,66,10176,61,446,0.1203155818540434,0.8796844181459567,1224.3313609467457,8951.668639053254,Tb927_10_v5.1:3952164..3952207:f,False
1816,Tb927_10_v5.1,3966152,3966830,NA_peak_5006,3966692,3966910,Tb927.10.16120,+,138,2559,92,14,9931,85,312,0.2141057934508816,0.7858942065491183,2126.284634760705,7804.715365239294,Tb927_10_v5.1:3966692..3966830:f,False
1817,Tb927_10_v5.1,3966925,3967876,NA_peak_5007,3967745,3968668,Tb927.10.16125,+,131,2695,53,21,10074,73,205,0.26258992805755393,0.7374100719424461,2645.330935251798,7428.669064748202,Tb927_10_v5.1:3967745..3967876:f,False
1818,Tb927_10_v5.1,3968503,3969935,NA_peak_5008,3967745,3968668,Tb927.10.16125,+,165,684,17,18,6597,115,91,0.558252427184466,0.441747572815534,3682.7912621359224,2914.2087378640776,Tb927_10_v5.1:3968503..3968668:f,False
1820,Tb927_10_v5.1,3976318,3978119,NA_peak_5009,3976479,3977418,Tb927.10.16180,+,939,3189,14,112,18525,59,503,0.10498220640569395,0.895017793594306,1944.7953736654804,16580.20462633452,Tb927_10_v5.1:3976479..3977418:f,False
1821,Tb927_10_v5.1,3980968,3982822,NA_peak_5011,3981373,3982172,Tb927.10.16190,+,799,67,0,1,1328,44,3,0.9361702127659575,0.06382978723404253,1243.2340425531916,84.76595744680849,Tb927_10_v5.1:3981373..3982172:f,False
1822,Tb927_10_v5.1,4095345,4095653,NA_peak_5041,4094013,4095707,Tb927.10.16440,+,308,223,15,17,717,32,10,0.7619047619047619,0.23809523809523814,546.2857142857142,170.71428571428575,Tb927_10_v5.1:4095345..4095653:f,True
1823,Tb927_11_v5.1,6211,6623,NA_peak_6654,6559,12070,Tb927.11.105,-,64,970,9,12,4039,30,57,0.3448275862068966,0.6551724137931034,1392.7586206896553,2646.2413793103447,Tb927_11_v5.1:6559..6623:r,False
1824,Tb927_11_v5.1,8776,9318,NA_peak_6655,6559,12070,Tb927.11.105,-,542,30,1,0,469,26,21,0.5531914893617021,0.44680851063829785,259.44680851063833,209.5531914893617,Tb927_11_v5.1:8776..9318:r,True
1825,Tb927_11_v5.1,24502,25262,NA_peak_6657,24311,25131,Tb927.11.140,-,629,112,7,2,1613,45,58,0.4368932038834951,0.5631067961165048,704.7087378640776,908.2912621359222,Tb927_11_v5.1:24502..25131:r,False
1826,Tb927_11_v5.1,55520,57168,NA_peak_6661,56156,56565,Tb927.11.250,-,409,33,0,2,612,25,21,0.5434782608695652,0.4565217391304348,332.6086956521739,279.3913043478261,Tb927_11_v5.1:56156..56565:r,False
1827,Tb927_11_v5.1,62089,63053,NA_peak_6662,62358,62817,Tb927.11.270,-,459,197,5,10,1185,37,35,0.5138888888888888,0.48611111111111116,608.9583333333333,576.0416666666667,Tb927_11_v5.1:62358..62817:r,False
1828,Tb927_11_v5.1,76903,77961,NA_peak_6663,77135,77579,Tb927.11.340,-,444,2903,111,131,34394,1596,254,0.8627027027027027,0.13729729729729734,29671.796756756754,4722.203243243244,Tb927_11_v5.1:77135..77579:r,False
1829,Tb927_11_v5.1,82183,83377,NA_peak_6664,82204,82443,Tb927.11.360,-,239,1310,93,3,9456,563,8,0.9859894921190894,0.014010507880910628,9323.51663747811,132.48336252189088,Tb927_11_v5.1:82204..82443:r,False
1830,Tb927_11_v5.1,86853,88368,NA_peak_6665,87872,88128,Tb927.11.380,-,256,3657,72,43,17132,405,99,0.8035714285714286,0.1964285714285714,13766.785714285716,3365.2142857142853,Tb927_11_v5.1:87872..88128:r,False
1831,Tb927_11_v5.1,90201,92581,NA_peak_6666,92093,92202,Tb927.11.400,-,109,3936,102,68,38666,1308,103,0.9270021261516654,0.07299787384833456,35843.46420978029,2822.5357902197043,Tb927_11_v5.1:92093..92202:r,False
1832,Tb927_11_v5.1,108029,108748,NA_peak_6668,108498,108837,Tb927.11.480,-,250,25,0,1,514,9,18,0.3333333333333333,0.6666666666666667,171.33333333333331,342.6666666666667,Tb927_11_v5.1:108498..108748:r,False
1833,Tb927_11_v5.1,116792,117802,NA_peak_6669,113175,118956,Tb927.11.500,-,1010,1379,70,20,7775,494,1,0.997979797979798,0.002020202020202033,7759.292929292929,15.707070707070809,Tb927_11_v5.1:116792..117802:r,True
1834,Tb927_11_v5.1,138708,139537,NA_peak_6670,137590,140116,Tb927.11.550,-,829,211,1,24,2276,7,172,0.03910614525139665,0.9608938547486033,89.00558659217877,2186.9944134078214,Tb927_11_v5.1:138708..139537:r,True
1835,Tb927_11_v5.1,148487,149393,NA_peak_6671,149369,149508,Tb927.11.620,-,24,348,2,13,2101,78,9,0.896551724137931,0.10344827586206895,1883.655172413793,217.34482758620686,Tb927_11_v5.1:149369..149393:r,False
1836,Tb927_11_v5.1,197655,198138,NA_peak_6680,196262,200442,Tb927.11.780,+,483,555,7,7,2596,12,105,0.10256410256410256,0.8974358974358975,266.2564102564102,2329.74358974359,Tb927_11_v5.1:197655..198138:f,True
1837,Tb927_11_v5.1,204462,206059,NA_peak_6681,204468,204672,Tb927.11.800,+,204,744,58,13,4489,10,159,0.05917159763313609,0.9408284023668639,265.6213017751479,4223.378698224852,Tb927_11_v5.1:204468..204672:f,False
1838,Tb927_11_v5.1,206881,207654,NA_peak_6682,207484,208963,Tb927.11.810,+,170,119,4,0,1083,5,65,0.07142857142857142,0.9285714285714286,77.35714285714285,1005.6428571428572,Tb927_11_v5.1:207484..207654:f,False
1839,Tb927_11_v5.1,208639,209598,NA_peak_6683,207484,208963,Tb927.11.810,+,324,731,12,5,3949,25,95,0.20833333333333334,0.7916666666666666,822.7083333333334,3126.2916666666665,Tb927_11_v5.1:208639..208963:f,False
1840,Tb927_11_v5.1,218759,219721,NA_peak_6685,218840,219046,Tb927.11.850,+,206,174,6,10,961,37,25,0.5967741935483871,0.4032258064516129,573.5,387.5,Tb927_11_v5.1:218840..219046:f,False
1841,Tb927_11_v5.1,235842,236725,NA_peak_6688,236678,236802,Tb927.11.910,+,47,521,44,11,3108,135,126,0.5172413793103449,0.48275862068965514,1607.5862068965519,1500.4137931034481,Tb927_11_v5.1:236678..236725:f,False
1842,Tb927_11_v5.1,237935,239507,NA_peak_6689,238304,238407,Tb927.11.920,+,103,2856,33,126,13813,80,502,0.13745704467353953,0.8625429553264605,1898.6941580756015,11914.305841924399,Tb927_11_v5.1:238304..238407:f,False
1843,Tb927_11_v5.1,258511,258832,NA_peak_6690,258428,258656,Tb927.11.1000,+,145,1775,0,54,5857,0,160,0.0,1.0,0.0,5857.0,Tb927_11_v5.1:258511..258656:f,False
1844,Tb927_11_v5.1,265817,266714,NA_peak_6692,265292,267127,Tb927.11.1030,+,897,1001,5,82,22170,12,1442,0.008253094910591471,0.9917469050894085,182.9711141678129,21987.028885832187,Tb927_11_v5.1:265817..266714:f,True
1845,Tb927_11_v5.1,333861,336742,NA_peak_6698,333723,335082,Tb927.11.1130,+,1221,860,8,36,6684,174,96,0.6444444444444445,0.3555555555555555,4307.466666666667,2376.533333333333,Tb927_11_v5.1:333861..335082:f,False
1846,Tb927_11_v5.1,341046,342608,NA_peak_6699,342105,342244,Tb927.11.1160,+,139,6695,215,104,49391,616,819,0.4292682926829268,0.5707317073170732,21201.990243902437,28189.009756097563,Tb927_11_v5.1:342105..342244:f,False
1847,Tb927_11_v5.1,344511,345704,NA_peak_6700,344865,346084,Tb927.11.1170,+,839,693,30,6,4163,110,27,0.8029197080291971,0.1970802919708029,3342.5547445255474,820.4452554744524,Tb927_11_v5.1:344865..345704:f,False
1848,Tb927_11_v5.1,381352,382115,NA_peak_6702,381776,382110,Tb927.11.1300,+,334,2270,83,123,8774,9,481,0.018367346938775512,0.9816326530612245,161.15510204081633,8612.844897959183,Tb927_11_v5.1:381776..382110:f,False
1849,Tb927_11_v5.1,413761,414948,NA_peak_6708,414733,415187,Tb927.11.1400,+,215,4438,222,82,21290,652,267,0.7094668117519043,0.2905331882480957,15104.548422198042,6185.451577801958,Tb927_11_v5.1:414733..414948:f,False
1850,Tb927_11_v5.1,415091,416956,NA_peak_6709,414733,415187,Tb927.11.1400,+,96,3461,51,137,28291,453,830,0.35307872174590804,0.646921278254092,9988.950116913484,18302.049883086514,Tb927_11_v5.1:415091..415187:f,False
1852,Tb927_11_v5.1,428640,430732,NA_peak_6712,429957,431257,Tb927.11.1450,+,775,3095,135,22,20790,720,88,0.8910891089108911,0.1089108910891089,18525.742574257427,2264.257425742574,Tb927_11_v5.1:429957..430732:f,False
1853,Tb927_11_v5.1,438324,438661,NA_peak_6717,438041,438460,Tb927.11.1470,+,136,1099,17,55,3525,69,117,0.3709677419354839,0.6290322580645161,1307.6612903225807,2217.3387096774195,Tb927_11_v5.1:438324..438460:f,False
1854,Tb927_11_v5.1,443895,444808,NA_peak_6719,443845,444540,Tb927.11.1480,+,645,1350,29,103,16362,196,763,0.20437956204379562,0.7956204379562044,3344.058394160584,13017.941605839416,Tb927_11_v5.1:443895..444540:f,False
1855,Tb927_11_v5.1,487972,488279,NA_peak_6733,486917,488037,Tb927.11.1560,-,65,475,12,13,1570,51,40,0.5604395604395604,0.43956043956043955,879.8901098901099,690.1098901098901,Tb927_11_v5.1:487972..488037:r,False
1856,Tb927_11_v5.1,490377,493183,NA_peak_6734,491752,492211,Tb927.11.1580,-,459,18501,241,379,82918,1084,1094,0.49770431588613406,0.5022956841138659,41268.64646464647,41649.35353535353,Tb927_11_v5.1:491752..492211:r,False
1857,Tb927_11_v5.1,498152,499817,NA_peak_6736,498463,498870,Tb927.11.1610,-,407,1896,19,82,19411,101,574,0.14962962962962964,0.8503703703703703,2904.460740740741,16506.539259259258,Tb927_11_v5.1:498463..498870:r,False
1858,Tb927_11_v5.1,505714,506715,NA_peak_6739,506022,506341,Tb927.11.1640,-,319,629,4,12,2251,41,21,0.6612903225806451,0.33870967741935487,1488.5645161290322,762.4354838709678,Tb927_11_v5.1:506022..506341:r,False
1859,Tb927_11_v5.1,509216,509573,NA_peak_6740,509049,509354,Tb927.11.1660,-,138,2,0,0,33,0,0,,,,,Tb927_11_v5.1:509216..509354:r,False
1860,Tb927_11_v5.1,511770,513025,NA_peak_6741,511490,512469,Tb927.11.1670,-,699,398,11,11,2782,117,19,0.8602941176470589,0.13970588235294112,2393.3382352941176,388.6617647058822,Tb927_11_v5.1:511770..512469:r,False
1861,Tb927_11_v5.1,520490,521399,NA_peak_6744,520666,520973,Tb927.11.1710,-,307,53,2,7,379,21,0,1.0,0.0,379.0,0.0,Tb927_11_v5.1:520666..520973:r,False
1862,Tb927_11_v5.1,522302,522983,NA_peak_6745,521750,522583,Tb927.11.1720,-,281,75,5,2,730,69,1,0.9857142857142858,0.014285714285714235,719.5714285714286,10.428571428571392,Tb927_11_v5.1:522302..522583:r,False
1863,Tb927_11_v5.1,531762,532516,NA_peak_6746,530913,532066,Tb927.11.1760,-,304,71,3,3,515,16,24,0.4,0.6,206.0,309.0,Tb927_11_v5.1:531762..532066:r,False
1865,Tb927_11_v5.1,537323,537988,NA_peak_6747,537729,538007,Tb927.11.1800,-,259,2089,8,19,9291,90,2,0.9782608695652174,0.021739130434782594,9089.021739130434,201.97826086956508,Tb927_11_v5.1:537729..537988:r,False
1866,Tb927_11_v5.1,538864,539689,NA_peak_6748,538378,539407,Tb927.11.1810,-,543,148,7,3,3263,11,203,0.0514018691588785,0.9485981308411215,167.72429906542055,3095.2757009345796,Tb927_11_v5.1:538864..539407:r,False
1867,Tb927_11_v5.1,546629,547863,NA_peak_6749,547178,548221,Tb927.11.1840,-,685,12,0,0,2114,2,0,1.0,0.0,2114.0,0.0,Tb927_11_v5.1:547178..547863:r,False
1868,Tb927_11_v5.1,549098,549919,NA_peak_6750,549724,550044,Tb927.11.1850,-,195,2188,36,128,10423,6,689,0.008633093525179856,0.9913669064748202,89.98273381294963,10333.017266187051,Tb927_11_v5.1:549724..549919:r,False
1869,Tb927_11_v5.1,552677,553205,NA_peak_6751,552705,552958,Tb927.11.1860,-,253,730,4,10,5617,221,0,1.0,0.0,5617.0,0.0,Tb927_11_v5.1:552705..552958:r,False
1870,Tb927_11_v5.1,553754,554578,NA_peak_6752,554003,554255,Tb927.11.1880,-,252,1324,36,17,5342,404,10,0.9758454106280193,0.024154589371980673,5212.966183574879,129.03381642512076,Tb927_11_v5.1:554003..554255:r,False
1871,Tb927_11_v5.1,574937,577475,NA_peak_6755,575886,578210,Tb927.11.1980,+,1589,11040,170,225,44318,500,830,0.37593984962406013,0.6240601503759399,16660.902255639096,27657.097744360904,Tb927_11_v5.1:575886..577475:f,False
1872,Tb927_11_v5.1,585519,587222,NA_peak_6759,585603,585973,Tb927.11.2020,+,370,1290,47,19,8433,161,160,0.5015576323987538,0.49844236760124616,4229.6355140186915,4203.3644859813085,Tb927_11_v5.1:585603..585973:f,False
1873,Tb927_11_v5.1,616252,617911,NA_peak_6764,617249,617425,Tb927.11.2170,+,176,1858,42,39,16069,429,213,0.6682242990654206,0.3317757009345794,10737.696261682244,5331.303738317757,Tb927_11_v5.1:617249..617425:f,False
1874,Tb927_11_v5.1,637784,639928,NA_peak_6767,638658,640377,Tb927.11.2250,+,1270,9239,159,396,49416,179,1855,0.0880039331366765,0.9119960668633235,4348.8023598820055,45067.19764011799,Tb927_11_v5.1:638658..639928:f,False
1875,Tb927_11_v5.1,668230,669956,NA_peak_6770,669428,669727,Tb927.11.2330,+,299,7142,300,60,33906,1055,369,0.7408707865168539,0.2591292134831461,25119.96488764045,8786.035112359552,Tb927_11_v5.1:669428..669727:f,False
1876,Tb927_11_v5.1,680980,682489,NA_peak_6773,682425,683771,Tb927.11.2370,+,64,149,4,6,3179,102,69,0.5964912280701754,0.4035087719298246,1896.2456140350876,1282.7543859649124,Tb927_11_v5.1:682425..682489:f,False
1877,Tb927_11_v5.1,682730,684833,NA_peak_6774,682425,683771,Tb927.11.2370,+,1041,1089,37,16,4575,11,140,0.0728476821192053,0.9271523178807947,333.27814569536423,4241.721854304636,Tb927_11_v5.1:682730..683771:f,False
1878,Tb927_11_v5.1,686185,687220,NA_peak_6775,687064,688023,Tb927.11.2380,+,156,3387,25,238,20608,90,1090,0.07627118644067797,0.923728813559322,1571.7966101694917,19036.20338983051,Tb927_11_v5.1:687064..687220:f,False
1879,Tb927_11_v5.1,704449,706267,NA_peak_6780,704349,704938,Tb927.11.2430,-,489,50,0,0,524,15,5,0.75,0.25,393.0,131.0,Tb927_11_v5.1:704449..704938:r,False
1880,Tb927_11_v5.1,736802,738796,NA_peak_6783,738111,738414,Tb927.11.2510,-,303,2582,77,50,10353,328,33,0.9085872576177285,0.09141274238227148,9406.603878116342,946.3961218836566,Tb927_11_v5.1:738111..738414:r,False
1881,Tb927_11_v5.1,744584,745559,NA_peak_6786,745076,745250,Tb927.11.2530,-,174,479,28,13,4500,224,13,0.9451476793248945,0.05485232067510548,4253.164556962025,246.83544303797467,Tb927_11_v5.1:745076..745250:r,False
1882,Tb927_11_v5.1,755642,756597,NA_peak_6789,756412,756638,Tb927.11.2580,-,185,20,1,2,158,7,1,0.875,0.125,138.25,19.75,Tb927_11_v5.1:756412..756597:r,False
1883,Tb927_11_v5.1,762509,763844,NA_peak_6790,762545,762761,Tb927.11.2600,-,216,106,3,1,1866,116,19,0.8592592592592593,0.14074074074074072,1603.3777777777777,262.6222222222222,Tb927_11_v5.1:762545..762761:r,False
1884,Tb927_11_v5.1,768872,769379,NA_peak_6792,768494,769785,Tb927.11.2620,-,507,16,0,1,278,9,2,0.8181818181818182,0.18181818181818177,227.45454545454547,50.54545454545453,Tb927_11_v5.1:768872..769379:r,True
1885,Tb927_11_v5.1,784923,785835,NA_peak_6795,785374,785743,Tb927.11.2680,-,369,3688,244,19,19695,1031,129,0.8887931034482759,0.11120689655172411,17504.780172413793,2190.2198275862065,Tb927_11_v5.1:785374..785743:r,False
1886,Tb927_11_v5.1,793221,795265,NA_peak_6796,792911,793761,Tb927.11.2700,-,540,3446,78,97,26320,272,684,0.28451882845188287,0.7154811715481171,7488.535564853557,18831.46443514644,Tb927_11_v5.1:793221..793761:r,False
1887,Tb927_11_v5.1,832533,833735,NA_peak_6798,833022,833551,Tb927.11.2840,-,529,9,2,0,184,11,0,1.0,0.0,184.0,0.0,Tb927_11_v5.1:833022..833551:r,False
1888,Tb927_11_v5.1,839140,840854,NA_peak_6799,834521,840109,Tb927.11.2860,-,969,1023,28,34,7912,27,357,0.0703125,0.9296875,556.3125,7355.6875,Tb927_11_v5.1:839140..840109:r,False
1889,Tb927_11_v5.1,843937,845011,NA_peak_6800,842799,844124,Tb927.11.2880,-,187,15417,375,459,58004,1187,1481,0.44490254872563717,0.5550974512743628,25806.12743628186,32197.87256371814,Tb927_11_v5.1:843937..844124:r,False
1890,Tb927_11_v5.1,855145,856576,NA_peak_6801,855492,856327,Tb927.11.2930,-,835,1063,24,29,10606,215,318,0.40337711069418386,0.5966228893058161,4278.217636022514,6327.782363977485,Tb927_11_v5.1:855492..856327:r,False
1891,Tb927_11_v5.1,862044,863038,NA_peak_6802,862130,862442,Tb927.11.2970,-,312,17,1,1,98,3,3,0.5,0.5,49.0,49.0,Tb927_11_v5.1:862130..862442:r,False
1892,Tb927_11_v5.1,869360,870881,NA_peak_6804,870058,870395,Tb927.11.3020,-,337,886,14,28,6213,146,167,0.46645367412140576,0.5335463258785942,2898.076677316294,3314.9233226837055,Tb927_11_v5.1:870058..870395:r,False
1893,Tb927_11_v5.1,873401,873775,NA_peak_6805,872816,874126,Tb927.11.3030,-,374,903,63,1,4772,234,4,0.9831932773109243,0.01680672268907568,4691.7983193277305,80.20168067226915,Tb927_11_v5.1:873401..873775:r,True
1896,Tb927_11_v5.1,876036,878425,NA_peak_6806,878409,878849,Tb927.11.3060,-,16,10972,374,454,76643,784,3522,0.18207152810032512,0.8179284718996749,13954.508128193218,62688.49187180678,Tb927_11_v5.1:878409..878425:r,False
1897,Tb927_11_v5.1,891525,892482,NA_peak_6807,890533,891535,Tb927.11.3130,-,10,1793,30,131,16532,33,981,0.03254437869822485,0.9674556213017751,538.0236686390532,15993.976331360946,Tb927_11_v5.1:891525..891535:r,False
1898,Tb927_11_v5.1,892630,893984,NA_peak_6808,893829,895180,Tb927.11.3140,-,155,1930,41,16,9906,191,21,0.9009433962264151,0.09905660377358494,8924.745283018867,981.2547169811324,Tb927_11_v5.1:893829..893984:r,False
1899,Tb927_11_v5.1,901514,903109,NA_peak_6809,902094,902323,Tb927.11.3190,-,229,1968,56,84,25201,1366,82,0.9433701657458563,0.056629834254143696,23773.871546961323,1427.1284530386754,Tb927_11_v5.1:902094..902323:r,False
1900,Tb927_11_v5.1,906839,908641,NA_peak_6810,907341,908200,Tb927.11.3200,-,859,3257,16,114,19270,230,495,0.31724137931034485,0.6827586206896552,6113.241379310345,13156.758620689656,Tb927_11_v5.1:907341..908200:r,False
1901,Tb927_11_v5.1,926981,928634,NA_peak_6814,926962,927151,Tb927.11.3240,+,170,38,1,2,423,3,15,0.16666666666666666,0.8333333333333334,70.5,352.5,Tb927_11_v5.1:926981..927151:f,False
1902,Tb927_11_v5.1,951198,952280,NA_peak_6818,950151,951560,Tb927.11.3270,+,362,2685,49,131,16698,36,365,0.08977556109725686,0.9102244389027432,1499.072319201995,15198.927680798006,Tb927_11_v5.1:951198..951560:f,False
1903,Tb927_11_v5.1,959941,961755,NA_peak_6820,960757,961177,Tb927.11.3290,+,420,1440,33,9,8788,231,69,0.77,0.22999999999999998,6766.76,2021.2399999999998,Tb927_11_v5.1:960757..961177:f,False
1904,Tb927_11_v5.1,967483,968888,NA_peak_6822,965042,968808,Tb927.11.3300,+,1325,2075,4,65,9386,2,367,0.005420054200542005,0.994579945799458,50.87262872628726,9335.127371273713,Tb927_11_v5.1:967483..968808:f,False
1905,Tb927_11_v5.1,976857,978322,NA_peak_6824,976882,977251,Tb927.11.3330,+,369,1976,25,139,15041,113,712,0.13696969696969696,0.863030303030303,2060.161212121212,12980.838787878787,Tb927_11_v5.1:976882..977251:f,False
1907,Tb927_11_v5.1,983681,984486,NA_peak_6826,983170,985929,Tb927.11.3350,+,805,131,1,16,819,7,62,0.10144927536231885,0.8985507246376812,83.08695652173914,735.9130434782609,Tb927_11_v5.1:983681..984486:f,True
1908,Tb927_11_v5.1,1006273,1006928,NA_peak_6832,1006725,1006911,Tb927.11.3390,+,186,106,3,4,473,13,5,0.7222222222222222,0.2777777777777778,341.6111111111111,131.38888888888889,Tb927_11_v5.1:1006725..1006911:f,False
1909,Tb927_11_v5.1,1011019,1012869,NA_peak_6833,1012623,1012781,Tb927.11.3410,+,158,338,9,12,4552,109,94,0.5369458128078818,0.4630541871921182,2444.177339901478,2107.822660098522,Tb927_11_v5.1:1012623..1012781:f,False
1910,Tb927_11_v5.1,1018452,1019212,NA_peak_6834,1018188,1021717,Tb927.11.3440,+,760,857,1,24,4536,11,78,0.12359550561797752,0.8764044943820225,560.629213483146,3975.370786516854,Tb927_11_v5.1:1018452..1019212:f,True
1911,Tb927_11_v5.1,1022891,1024688,NA_peak_6836,1023956,1024365,Tb927.11.3450,+,409,2036,31,53,12713,198,254,0.43805309734513276,0.5619469026548672,5568.969026548672,7144.030973451328,Tb927_11_v5.1:1023956..1024365:f,False
1912,Tb927_11_v5.1,1027963,1029400,NA_peak_6838,1028203,1028942,Tb927.11.3470,+,739,438,14,18,3839,133,65,0.6717171717171717,0.3282828282828283,2578.722222222222,1260.2777777777778,Tb927_11_v5.1:1028203..1028942:f,False
1913,Tb927_11_v5.1,1044168,1045005,NA_peak_6841,1044945,1045510,Tb927.11.3530,+,60,1342,52,86,8737,230,399,0.3656597774244833,0.6343402225755167,3194.7694753577107,5542.230524642289,Tb927_11_v5.1:1044945..1045005:f,False
1914,Tb927_11_v5.1,1045357,1046965,NA_peak_6842,1044945,1045510,Tb927.11.3530,+,153,3360,44,137,14044,220,355,0.3826086956521739,0.6173913043478261,5373.356521739131,8670.643478260869,Tb927_11_v5.1:1045357..1045510:f,False
1916,Tb927_11_v5.1,1047264,1049148,NA_peak_6843,1047777,1047852,Tb927.11.3550,+,75,3772,66,115,16102,246,411,0.3744292237442922,0.6255707762557078,6029.059360730594,10072.940639269407,Tb927_11_v5.1:1047777..1047852:f,False
1917,Tb927_11_v5.1,1065426,1066745,NA_peak_6848,1065816,1066775,Tb927.11.3610,+,929,1829,95,25,12660,599,50,0.9229583975346687,0.07704160246533132,11684.653312788905,975.3466872110945,Tb927_11_v5.1:1065816..1066745:f,False
1918,Tb927_11_v5.1,1068498,1069720,NA_peak_6849,1068785,1069781,Tb927.11.3620,+,935,1890,101,23,12691,613,78,0.8871201157742402,0.11287988422575979,11258.441389290883,1432.5586107091174,Tb927_11_v5.1:1068785..1069720:f,False
1919,Tb927_11_v5.1,1071414,1072882,NA_peak_6850,1071768,1072537,Tb927.11.3630,+,769,872,40,16,7656,264,111,0.704,0.29600000000000004,5389.824,2266.1760000000004,Tb927_11_v5.1:1071768..1072537:f,False
1920,Tb927_11_v5.1,1073348,1074454,NA_peak_6851,1073273,1075101,Tb927.11.3640,+,1106,584,10,9,4671,96,114,0.45714285714285713,0.5428571428571429,2135.3142857142857,2535.6857142857148,Tb927_11_v5.1:1073348..1074454:f,True
1921,Tb927_11_v5.1,1089871,1091114,NA_peak_6853,1089825,1090228,Tb927.11.3705,+,357,2915,21,135,22497,6,927,0.006430868167202572,0.9935691318327974,144.67524115755626,22352.324758842442,Tb927_11_v5.1:1089871..1090228:f,False
1922,Tb927_11_v5.1,1119861,1121469,NA_peak_6857,1119324,1119893,Tb927.11.3810,+,32,1663,27,68,14620,199,348,0.36380255941499084,0.6361974405850092,5318.793418647166,9301.206581352833,Tb927_11_v5.1:1119861..1119893:f,False
1924,Tb927_11_v5.1,1124770,1125122,NA_peak_6858,1124770,1125309,Tb927.11.3840,+,352,2015,11,66,6664,12,244,0.046875,0.953125,312.375,6351.625,Tb927_11_v5.1:1124770..1125122:f,True
1925,Tb927_11_v5.1,1132974,1133804,NA_peak_6859,1133356,1134403,Tb927.11.3860,+,448,2048,1,166,8477,4,560,0.0070921985815602835,0.9929078014184397,60.12056737588652,8416.879432624113,Tb927_11_v5.1:1133356..1133804:f,False
1926,Tb927_11_v5.1,1141731,1142830,NA_peak_6861,1141832,1141960,Tb927.11.3890,+,128,779,60,8,6643,185,325,0.3627450980392157,0.6372549019607843,2409.7156862745096,4233.2843137254895,Tb927_11_v5.1:1141832..1141960:f,False
